Polinomio-Multiplicaciones-sucesivas
evaluado a,2.0,1.897268398867229E151
Promedio de tiempo en nanosegundos,289362
Polinomio-Recursivo
evaluado a,2.0,1.897268398867229E151
Promedio de tiempo en nanosegundos,298278
Polinomio Par/Impar Recursivo
evaluado a,2.0,1.897268398867229E151
Promedio de tiempo en nanosegundos,117500
Polinomio-Par/Impar-Iterativo
evaluado a,2.0,1.897268398867229E151
Promedio de tiempo en nanosegundos,88854
Polinomio-Programacion-Dinamica
evaluado a,2.0,1.897268398867229E151
Promedio de tiempo en nanosegundos,48458
Polinomio-Programacion-Dinamica-Mejorado
evaluado a,2.0,1.897268398867229E151
Promedio de tiempo en nanosegundos,44274
Polinomio-de-Horner
evaluado a,2.0,1.897268398867229E151
Promedio de tiempo en nanosegundos,7663
Polinomio-Pow
evaluado a,2.0,1.897268398867229E151
Promedio de tiempo en nanosegundos,22096
